Order ID,Order Date,Customer ID,Product ID,Quantity
HUG-52766-375,05/06/2020,78786-77449-RQ,A-D-2.5,4
DAH-46595-917,12/09/2021,27878-42224-QF,A-D-1,6
VEM-79839-466,16/03/2022,32743-78448-KT,R-L-2.5,5
OWH-11126-533,21/12/2021,25331-13794-SB,L-M-2.5,2
UMT-26130-151,21/05/2019,55864-37682-GQ,L-M-0.2,3
JKA-27899-806,26/10/2021,97005-25609-CQ,R-L-1,5
ULU-07744-724,26/03/2020,94058-95794-IJ,L-M-0.5,5
NOM-56457-507,14/10/2020,40214-03678-GU,E-M-1,6
NZN-71683-705,13/12/2021,04921-85445-SL,A-L-2.5,6
WMA-34232-850,08/03/2021,53386-94266-LJ,L-D-2.5,4
EZL-27919-704,21/01/2021,49480-85909-DG,L-L-0.5,5
ZYU-11345-774,10/01/2021,18293-78136-MN,L-M-0.5,5
CPW-34587-459,26/03/2021,84641-67384-TD,A-L-2.5,6
NQZ-82067-394,25/03/2022,72320-29738-EB,R-L-2.5,1
JBW-95055-851,22/07/2021,47355-97488-XS,A-M-1,5
AHY-20324-088,06/09/2020,63499-24884-PP,L-L-0.2,2
ZSL-66684-103,28/12/2019,39193-51770-FM,E-M-0.2,2
WNE-73911-475,20/04/2020,61323-91967-GG,L-D-0.5,6
EZB-68383-559,21/02/2019,90123-01967-KS,R-L-1,6
OVO-01283-090,17/03/2022,15958-25089-OS,L-L-2.5,2
TXH-78646-919,14/05/2021,98430-37820-UV,R-D-0.2,3
CYZ-37122-164,06/01/2019,21798-04171-XC,E-M-0.5,2
AGQ-06534-750,24/04/2019,52798-46508-HP,A-L-1,5
QVL-32245-818,30/05/2021,46478-42970-EM,A-M-0.5,5
LTD-96842-834,12/07/2022,00246-15080-LE,L-D-2.5,6
SEC-91807-425,31/01/2021,94091-86957-HX,A-M-1,2
MHM-44857-599,12/09/2019,26295-44907-DK,L-D-1,1
KGC-95046-911,30/06/2020,95351-96177-QV,A-M-2.5,2
RZC-75150-413,25/03/2020,92204-96636-BS,E-D-0.5,5
EYH-88288-452,14/04/2021,03010-30348-UA,L-L-2.5,5
NYQ-24237-772,16/08/2019,13441-34686-SW,L-D-0.5,4
WKB-21680-566,17/12/2021,96612-41722-VJ,A-M-0.5,3
THE-61147-027,31/12/2019,94091-86957-HX,L-D-1,2
PTY-86420-119,12/04/2021,25504-41681-WA,A-D-0.5,4
QHL-27188-431,28/09/2019,75443-07820-DZ,L-L-0.5,2
MIS-54381-047,15/06/2022,39276-95489-XV,A-D-0.5,5
TBB-29780-459,15/07/2019,61437-83623-PZ,A-L-0.5,1
QLC-52637-305,10/02/2019,34317-87258-HQ,L-D-2.5,4
CWT-27056-328,04/06/2022,18570-80998-ZS,E-D-0.2,6
ASS-05878-128,10/10/2020,66580-33745-OQ,E-L-0.5,2
EGK-03027-418,06/06/2021,19820-29285-FD,E-M-0.2,3
KCY-61732-849,16/03/2019,11349-55147-SN,L-D-1,2
BLI-21697-702,05/12/2019,21141-12455-VB,A-M-0.5,2
KFJ-46568-890,20/01/2019,71003-85639-HB,E-L-0.5,2
SOK-43535-680,04/04/2022,58443-95866-YO,E-M-0.5,3
XUE-87260-201,08/02/2022,89646-21249-OH,R-M-0.2,6
CZF-40873-691,30/06/2019,64988-20636-XQ,E-M-0.5,2
AIA-98989-755,09/05/2020,34704-83143-KS,R-M-0.2,1
ITZ-21793-986,11/06/2021,67388-17544-XX,E-D-0.2,4
YOK-93322-608,04/11/2021,69411-48470-ID,E-L-1,6
LXK-00634-611,20/02/2022,94091-86957-HX,R-L-1,3
CQW-37388-302,03/07/2019,97741-98924-KT,A-D-2.5,3
SPA-79365-334,01/06/2021,79857-78167-KO,L-D-1,3
VPX-08817-517,15/11/2020,46963-10322-ZA,L-L-1,5
PBP-87115-410,19/01/2021,93812-74772-MV,E-D-0.5,5
SFB-93752-440,10/10/2021,48203-23480-UB,R-M-0.2,3
TBU-65158-068,28/02/2022,60357-65386-RD,E-D-1,2
TEH-08414-216,01/10/2021,35099-13971-JI,E-M-2.5,2
MAY-77231-536,02/09/2020,01304-59807-OB,A-M-0.2,2
ATY-28980-884,31/07/2020,50705-17295-NK,A-L-0.2,6
SWP-88281-918,10/01/2022,77657-61366-FY,L-L-2.5,4
VCE-56531-986,09/03/2021,57192-13428-PL,R-M-0.5,5
FVV-75700-005,20/11/2020,24891-77957-LU,E-D-0.5,3
CFZ-53492-600,14/03/2022,64896-18468-BT,L-M-0.2,1
LDK-71031-121,10/01/2019,84761-40784-SV,L-L-2.5,1
EBA-82404-343,26/01/2021,20236-42322-CM,L-D-0.2,4
USA-42811-560,26/04/2021,49671-11547-WG,E-L-0.2,2
SNL-83703-516,04/01/2022,57976-33535-WK,L-M-2.5,3
SUZ-83036-175,20/08/2019,55915-19477-MK,R-D-0.2,5
RGM-01187-513,15/07/2022,28121-11641-UA,E-D-0.2,6
CZG-01299-952,12/02/2019,09540-70637-EV,L-D-1,2
KLD-88731-484,08/09/2021,17775-77072-PP,A-M-1,5
BQK-38412-229,13/12/2019,90392-73338-BC,R-L-0.2,3
TCX-76953-071,25/08/2021,94091-86957-HX,E-D-0.2,5
LIN-88046-551,23/03/2022,10725-45724-CO,R-L-0.5,4
PMV-54491-220,11/04/2019,87242-18006-IR,L-M-0.2,2
SKA-73676-005,29/10/2020,36572-91896-PP,L-M-1,4
TKH-62197-239,30/07/2020,25181-97933-UX,A-D-0.5,3
YXF-57218-272,15/03/2019,55374-03175-IA,R-M-0.2,6
PKJ-30083-501,27/12/2021,76948-43532-JS,E-D-0.5,2
WTT-91832-645,03/10/2019,24344-88599-PP,A-M-1,3
TRZ-94735-865,05/02/2019,54462-58311-YF,L-M-0.5,4
UDB-09651-780,31/08/2020,90767-92589-LV,E-D-0.5,2
EHJ-82097-549,13/01/2021,27517-43747-YD,R-D-0.2,2
ZFR-79447-696,22/03/2021,77828-66867-KH,R-M-0.5,1
NUU-03893-975,17/01/2020,41054-59693-XE,L-L-0.5,2
GVG-59542-307,02/07/2019,26314-66792-VP,E-M-1,2
YLY-35287-172,23/05/2022,69410-04668-MA,A-D-0.5,5
DCI-96254-548,14/06/2022,94091-86957-HX,A-D-0.2,6
KHZ-26264-253,20/07/2021,24972-55878-KX,L-L-0.2,6
AAQ-13644-699,03/06/2022,46296-42617-OQ,R-D-1,4
LWL-68108-794,26/05/2020,44494-89923-UW,A-D-0.5,3
JQT-14347-517,26/07/2019,11621-09964-ID,R-D-1,1
BMM-86471-923,22/10/2020,76319-80715-II,L-D-2.5,1
IXU-67272-326,24/12/2020,91654-79216-IC,E-L-0.5,5
ITE-28312-615,06/09/2019,56450-21890-HK,E-L-1,6
ZHQ-30471-635,08/04/2019,40600-58915-WZ,L-M-0.5,5
LTP-31133-134,26/01/2022,66527-94478-PB,A-L-0.5,3
ZVQ-26122-859,28/11/2019,77154-45038-IH,A-L-2.5,6
MIU-01481-194,21/07/2019,08439-55669-AI,R-M-1,6
MIU-01481-194,21/07/2019,08439-55669-AI,A-L-0.5,2
UEA-72681-629,12/03/2021,24972-55878-KX,A-L-2.5,3
CVE-15042-481,01/01/2022,24972-55878-KX,R-L-1,2
EJA-79176-833,22/03/2020,91509-62250-GN,R-M-2.5,6
AHQ-40440-522,18/09/2020,83833-46106-ZC,A-D-1,1
TID-21626-411,03/01/2019,19383-33606-PW,R-L-0.5,3
RSR-96390-187,29/09/2021,67052-76184-CB,E-M-1,6
BZE-96093-118,19/10/2021,43452-18035-DH,L-M-0.2,2
LOU-41819-242,14/07/2022,88060-50676-MV,R-M-1,2
FND-99527-640,19/07/2021,89574-96203-EP,E-L-0.5,2
ASG-27179-958,10/12/2021,12607-75113-UV,A-M-0.5,3
YKX-23510-272,17/03/2019,56991-05510-PR,A-L-2.5,2
FSA-98650-921,28/02/2020,01841-48191-NL,L-L-0.5,2
ZUR-55774-294,03/06/2020,33269-10023-CO,L-D-1,6
FUO-99821-974,22/02/2020,31245-81098-PJ,E-M-1,3
YVH-19865-819,09/11/2019,08946-56610-IH,L-L-2.5,4
NNF-47422-501,07/03/2020,20260-32948-EB,E-L-0.2,6
RJI-71409-490,26/04/2021,31613-41626-KX,L-M-0.5,5
UZL-46108-213,11/11/2021,75961-20170-RD,L-L-1,2
AOX-44467-109,15/06/2021,72524-06410-KD,A-D-2.5,1
TZD-67261-174,27/02/2020,01841-48191-NL,E-D-2.5,1
TBU-64277-625,19/04/2021,98918-34330-GY,E-M-1,6
TYP-85767-944,29/07/2022,51497-50894-WU,R-M-2.5,2
GTT-73214-334,20/01/2019,98636-90072-YE,A-L-1,6
WAI-89905-069,21/02/2022,47011-57815-HJ,A-L-0.5,3
OJL-96844-459,03/05/2020,61253-98356-VD,L-L-0.2,5
VGI-33205-360,21/03/2019,96762-10814-DA,L-M-0.5,6
PCA-14081-576,13/06/2019,63112-10870-LC,R-L-0.2,5
SCS-67069-962,05/06/2020,21403-49423-PD,A-L-2.5,5
BDM-03174-485,16/03/2019,29581-13303-VB,R-L-0.5,4
UJV-32333-364,03/12/2021,86110-83695-YS,L-L-0.5,1
FLI-11493-954,09/07/2022,80454-42225-FT,A-L-0.5,4
IWL-13117-537,29/04/2020,29129-60664-KO,R-D-0.2,3
OAM-76916-748,27/01/2022,63025-62939-AN,E-D-1,3
UMB-11223-710,13/02/2021,49012-12987-QT,R-D-0.2,6
LXR-09892-726,13/07/2020,50924-94200-SQ,R-D-2.5,2
QXX-89943-393,12/03/2020,15673-18812-IU,R-D-0.2,4
WVS-57822-366,04/05/2020,52151-75971-YY,E-M-2.5,4
CLJ-23403-689,03/04/2021,19413-02045-CG,R-L-1,2
XNU-83276-288,01/06/2022,98185-92775-KT,R-M-0.5,1
YOG-94666-679,14/02/2021,86991-53901-AT,L-D-0.2,2
KHG-33953-115,13/12/2021,78226-97287-JI,L-D-0.5,3
MHD-95615-696,07/02/2020,27930-59250-JT,R-L-2.5,5
HBH-64794-080,08/02/2021,40560-18556-YE,R-D-0.2,3
CNJ-56058-223,11/08/2020,40780-22081-LX,L-L-0.5,3
KHO-27106-786,10/10/2020,01603-43789-TN,A-M-1,6
KHO-27106-786,10/10/2020,01603-43789-TN,L-D-2.5,6
YAC-50329-982,08/12/2020,75419-92838-TI,E-M-2.5,1
VVL-95291-039,18/04/2019,96516-97464-MF,E-L-0.2,2
VUT-20974-364,04/01/2021,90285-56295-PO,R-M-0.5,6
SFC-34054-213,10/03/2019,08100-71102-HQ,L-L-0.5,4
UDS-04807-593,29/11/2019,84074-28110-OV,L-D-0.5,2
FWE-98471-488,19/07/2022,27930-59250-JT,L-L-1,5
RAU-17060-674,26/06/2020,12747-63766-EU,L-L-0.2,1
AOL-13866-711,14/02/2019,83490-88357-LJ,E-M-1,4
NOA-79645-377,09/11/2020,53729-30320-XZ,R-D-0.5,5
KMS-49214-806,30/04/2019,50384-52703-LA,E-L-2.5,4
ABK-08091-531,30/10/2020,53864-36201-FG,L-L-1,3
GPT-67705-953,12/11/2019,70631-33225-MZ,A-M-0.2,5
JNA-21450-177,11/02/2022,54798-14109-HC,A-D-1,3
MPQ-23421-608,28/03/2021,08023-52962-ET,E-M-0.5,5
NLI-63891-565,10/12/2021,41899-00283-VK,E-M-0.2,5
HHF-36647-854,05/11/2021,39011-18412-GR,A-D-2.5,6
SBN-16537-046,29/02/2020,60255-12579-PZ,A-D-0.2,1
XZD-44484-632,06/08/2021,80541-38332-BP,E-M-1,2
XZD-44484-632,06/08/2021,80541-38332-BP,A-D-0.2,2
IKQ-39946-768,19/03/2021,72778-50968-UQ,R-M-1,6
KMB-95211-174,16/04/2021,23941-30203-MO,R-D-2.5,4
QWY-99467-368,06/11/2020,96434-50068-DZ,A-D-2.5,1
SRG-76791-614,15/03/2021,11729-74102-XB,E-L-0.5,1
VSN-94485-621,17/10/2021,88116-12604-TE,A-D-0.2,4
UFZ-24348-219,07/09/2019,27930-59250-JT,L-M-2.5,3
UKS-93055-397,13/07/2022,13082-41034-PD,A-D-2.5,5
AVH-56062-335,21/11/2021,18082-74419-QH,E-M-0.5,5
HGE-19842-613,13/01/2022,49401-45041-ZU,R-L-0.5,4
WBA-85905-175,13/07/2022,41252-45992-VS,L-M-0.2,1
DZI-35365-596,02/11/2021,54798-14109-HC,E-M-0.2,2
XIR-88982-743,10/07/2021,00852-54571-WP,E-M-0.2,2
VUC-72395-865,07/10/2021,13321-57602-GK,A-D-0.5,6
BQJ-44755-910,28/02/2020,75006-89922-VW,E-D-2.5,6
JKC-64636-831,05/07/2022,52098-80103-FD,A-M-2.5,2
ZKI-78561-066,21/09/2021,60121-12432-VU,A-D-0.2,3
IMP-12563-728,03/01/2019,68346-14810-UA,E-L-0.5,6
MZL-81126-390,08/03/2022,48464-99723-HK,A-L-0.2,6
MZL-81126-390,08/03/2022,48464-99723-HK,A-M-0.2,2
TVF-57766-608,10/03/2020,88420-46464-XE,L-D-0.5,1
RUX-37995-892,27/11/2021,37762-09530-MP,L-D-2.5,4
AVK-76526-953,04/03/2021,47268-50127-XY,A-D-1,2
RIU-02231-623,16/11/2021,25544-84179-QC,R-L-0.5,5
WFK-99317-827,16/06/2019,32058-76765-ZL,L-D-2.5,3
SFD-00372-284,19/07/2020,54798-14109-HC,L-M-0.2,2
SXC-62166-515,28/02/2020,69171-65646-UC,R-L-2.5,5
YIE-87008-621,22/06/2019,22503-52799-MI,L-M-0.5,4
HRM-94548-288,08/09/2019,08934-65581-ZI,A-L-2.5,6
UJG-34731-295,26/05/2022,15764-22559-ZT,A-M-2.5,1
TWD-70988-853,03/12/2019,87519-68847-ZG,L-D-1,6
CIX-22904-641,17/09/2019,78012-56878-UB,R-M-1,1
DLV-65840-759,31/05/2022,77192-72145-RG,L-M-1,2
RXN-55491-201,21/10/2019,86071-79238-CX,R-L-0.2,6
UHK-63283-868,24/04/2022,16809-16936-WF,A-M-0.5,1
PJC-31401-893,13/01/2021,11212-69985-ZJ,A-D-0.5,3
HHO-79903-185,19/08/2022,53893-01719-CL,A-L-2.5,1
YWM-07310-594,02/03/2019,66028-99867-WJ,E-M-0.5,5
FHD-94983-982,21/01/2020,62839-56723-CH,R-M-0.5,3
WQK-10857-119,21/09/2021,96849-52854-CR,E-D-0.5,1
DXA-50313-073,30/08/2019,19755-55847-VW,E-L-1,2
ONW-00560-570,25/02/2019,32900-82606-BO,A-M-1,2
BRJ-19414-277,17/09/2019,16809-16936-WF,R-M-0.2,4
MIQ-16322-908,03/08/2019,20118-28138-QD,A-L-1,2
MVO-39328-830,26/02/2021,84057-45461-AH,L-M-0.5,5
MVO-39328-830,26/02/2021,84057-45461-AH,A-L-0.5,6
NTJ-88319-746,03/08/2021,90882-88130-KQ,L-L-0.5,3
LCY-24377-948,07/05/2021,21617-79890-DD,R-L-2.5,1
FWD-85967-769,14/06/2019,20256-54689-LO,E-D-0.2,3
KTO-53793-109,21/11/2019,17572-27091-AA,R-L-0.2,2
OCK-89033-348,31/03/2021,82300-88786-UE,A-L-0.2,6
GPZ-36017-366,01/07/2019,65732-22589-OW,A-D-2.5,5
BZP-33213-637,05/05/2020,77175-09826-SF,A-M-2.5,3
WFH-21507-708,20/04/2020,07237-32539-NB,R-D-0.5,1
HST-96923-073,18/07/2019,54722-76431-EX,R-D-2.5,6
ENN-79947-323,18/11/2021,67847-82662-TE,L-M-0.5,2
BHA-47429-889,20/06/2020,51114-51191-EW,E-L-0.2,3
SZY-63017-318,06/04/2021,91809-58808-TV,A-L-0.2,2
LCU-93317-340,17/06/2019,84996-26826-DK,R-D-0.2,1
UOM-71431-481,26/03/2022,65732-22589-OW,R-D-2.5,1
PJH-42618-877,30/09/2021,93676-95250-XJ,A-D-2.5,5
XED-90333-402,19/06/2019,28300-14355-GF,E-M-0.2,5
IKK-62234-199,31/03/2022,91190-84826-IQ,L-L-0.5,6
KAW-95195-329,04/07/2020,34570-99384-AF,R-D-2.5,4
QDO-57268-842,21/11/2021,57808-90533-UE,E-M-2.5,5
IIZ-24416-212,31/05/2021,76060-30540-LB,R-D-0.5,6
AWP-11469-510,11/04/2020,76730-63769-ND,E-D-1,2
KXA-27983-918,15/09/2020,96042-27290-EQ,R-L-0.5,5
VKQ-39009-292,23/11/2021,57808-90533-UE,L-M-1,5
PDB-98743-282,23/01/2022,51940-02669-OR,L-L-1,3
SXW-34014-556,27/01/2021,99144-98314-GN,R-L-0.2,1
QOJ-38788-727,24/06/2019,16358-63919-CE,E-M-2.5,5
TGF-38649-658,15/03/2020,67743-54817-UT,L-M-0.5,2
EAI-25194-209,24/09/2021,44601-51441-BH,A-L-2.5,5
IJK-34441-720,05/04/2019,97201-58870-WB,A-M-0.5,6
ZMC-00336-619,27/01/2022,19849-12926-QF,A-M-0.5,4
UPX-54529-618,10/09/2021,40535-56770-UM,L-D-1,3
DLX-01059-899,06/01/2020,74940-09646-MU,R-L-1,5
MEK-85120-243,15/03/2022,06623-54610-HC,R-L-0.2,3
NFI-37188-246,08/09/2021,89490-75361-AF,A-D-2.5,4
BXH-62195-013,11/11/2021,94526-79230-GZ,A-M-1,4
YLK-78851-470,18/09/2019,58559-08254-UY,R-M-2.5,6
DXY-76225-633,29/07/2021,88574-37083-WX,A-M-0.5,1
UHP-24614-199,20/03/2022,67953-79896-AC,A-M-1,4
HBY-35655-049,04/05/2020,69207-93422-CQ,E-D-2.5,3
DCE-22886-861,05/04/2021,56060-17602-RG,E-D-0.2,1
QTG-93823-843,12/01/2022,46859-14212-FI,A-M-0.5,1
QTG-93823-843,12/01/2022,46859-14212-FI,E-D-0.5,3
WFT-16178-396,16/12/2020,33555-01585-RP,R-D-0.2,5
ERC-54560-934,30/05/2022,11932-85629-CU,R-D-2.5,6
RUK-78200-416,09/11/2021,36192-07175-XC,L-D-0.2,2
KHK-13105-388,08/04/2022,46242-54946-ZW,A-M-1,6
NJR-03699-189,08/10/2019,95152-82155-VQ,E-D-2.5,1
PJV-20427-019,12/09/2021,13404-39127-WQ,A-L-2.5,3
UGK-07613-982,28/07/2022,57808-90533-UE,A-M-0.5,3
OLA-68289-577,30/06/2020,40226-52317-IO,A-M-0.5,5
TNR-84447-052,09/01/2019,34419-18068-AG,E-D-2.5,4
FBZ-64200-586,12/07/2022,51738-61457-RS,E-M-2.5,2
OBN-66334-505,30/11/2020,86757-52367-ON,E-L-0.2,2
NXM-89323-646,22/03/2019,28158-93383-CK,E-D-1,1
NHI-23264-055,15/02/2022,44799-09711-XW,A-D-0.5,4
EQH-53569-934,13/10/2020,53667-91553-LT,E-M-1,4
XKK-06692-189,27/12/2021,86579-92122-OC,R-D-1,3
BYP-16005-016,01/08/2021,01474-63436-TP,R-M-2.5,5
LWS-13938-905,18/11/2020,90533-82440-EE,A-M-2.5,6
OLH-95722-362,24/10/2021,48553-69225-VX,L-D-0.5,3
OLH-95722-362,24/10/2021,48553-69225-VX,R-M-2.5,4
KCW-50949-318,30/12/2019,52374-27313-IV,E-L-1,5
JGZ-16947-591,02/02/2021,14264-41252-SL,L-L-0.2,6
LXS-63326-144,16/05/2021,35367-50483-AR,R-L-0.5,2
CZG-86544-655,23/04/2022,69443-77665-QW,A-L-0.5,2
WFV-88138-247,25/09/2021,63411-51758-QC,R-L-1,3
RFG-28227-288,07/06/2022,68605-21835-UF,A-L-0.5,6
QAK-77286-758,11/08/2020,34786-30419-XY,R-L-0.5,5
CZD-56716-840,28/02/2019,15456-29250-RU,L-D-2.5,4
UBI-59229-277,11/09/2019,00886-35803-FG,L-D-0.5,3
WJJ-37489-898,08/04/2021,31599-82152-AD,A-M-1,1
ORX-57454-917,06/09/2021,76209-39601-ZR,E-D-2.5,3
GRB-68838-629,10/09/2021,15064-65241-HB,R-L-2.5,4
SHT-04865-419,22/05/2022,69215-90789-DL,R-L-0.2,4
UQI-28177-865,18/09/2020,04317-46176-TB,R-L-0.2,6
OIB-13664-879,31/08/2021,04713-57765-KR,A-M-1,2
PJS-30996-485,21/01/2022,86579-92122-OC,A-L-0.2,1
HEL-86709-449,10/06/2022,86579-92122-OC,E-D-2.5,1
NCH-55389-562,27/04/2019,86579-92122-OC,E-L-2.5,5
NCH-55389-562,27/04/2019,86579-92122-OC,R-L-2.5,2
NCH-55389-562,27/04/2019,86579-92122-OC,E-L-1,1
NCH-55389-562,27/04/2019,86579-92122-OC,A-L-0.2,2
GUG-45603-775,06/02/2022,40959-32642-DN,L-L-0.2,5
KJB-98240-098,30/01/2022,77746-08153-PM,L-L-1,5
JMS-48374-462,23/11/2020,49667-96708-JL,A-D-2.5,2
YIT-15877-117,13/04/2022,24155-79322-EQ,R-D-1,1
YVK-82679-655,07/01/2021,95342-88311-SF,R-M-0.5,4
TYH-81940-054,04/02/2020,69374-08133-RI,E-L-0.2,5
HTY-30660-254,16/09/2019,83844-95908-RX,R-M-1,3
GPW-43956-761,26/01/2019,09667-09231-YM,E-L-0.5,6
DWY-56352-412,19/02/2021,55427-08059-DF,R-D-0.2,1
PUH-55647-976,22/03/2022,06624-54037-BQ,R-M-0.2,2
DTB-71371-705,03/07/2019,48544-90737-AZ,L-D-1,1
ZDC-64769-740,21/09/2019,79463-01597-FQ,E-M-0.5,1
TED-81959-419,26/08/2019,27702-50024-XC,A-L-2.5,5
FDO-25756-141,03/08/2021,57360-46846-NS,A-L-2.5,3
HKN-31467-517,24/10/2021,84045-66771-SL,L-M-1,6
POF-29666-012,01/04/2019,46885-00260-TL,R-D-0.5,1
IRX-59256-644,08/12/2021,96446-62142-EN,A-D-0.2,3
LTN-89139-350,27/06/2019,07756-71018-GU,R-L-2.5,5
TXF-79780-017,14/07/2020,92048-47813-QB,R-L-1,5
ALM-80762-974,23/03/2020,84045-66771-SL,A-L-0.5,3
NXF-15738-707,26/01/2020,28699-16256-XV,R-D-0.5,2
MVV-19034-198,31/05/2020,98476-63654-CG,E-D-2.5,6
KUX-19632-830,20/07/2021,55409-07759-YG,E-D-0.2,6
SNZ-44595-152,12/08/2022,06136-65250-PG,R-L-1,2
GQA-37241-629,01/01/2020,08405-33165-BS,A-M-0.2,2
WVV-79948-067,18/01/2021,66070-30559-WI,E-M-2.5,1
LHX-81117-166,31/12/2021,01282-28364-RZ,R-L-1,4
GCD-75444-320,04/05/2020,51277-93873-RP,L-M-2.5,1
SGA-30059-217,20/02/2021,84405-83364-DG,A-D-0.5,5
GNL-98714-885,07/03/2020,83731-53280-YC,R-M-1,3
OQA-93249-841,05/04/2019,03917-13632-KC,A-M-2.5,6
DUV-12075-132,06/06/2022,62494-09113-RP,E-D-0.2,5
DUV-12075-132,06/06/2022,62494-09113-RP,L-D-0.5,2
KPO-24942-184,21/03/2021,70567-65133-CN,L-L-2.5,3
SRJ-79353-838,19/12/2021,77869-81373-AY,A-L-1,6
XBV-40336-071,17/02/2021,38536-98293-JZ,A-D-0.2,3
RLM-96511-467,06/01/2020,43014-53743-XK,R-L-2.5,1
AEZ-13242-456,04/05/2022,62494-09113-RP,R-M-0.5,5
UME-75640-698,11/10/2019,62494-09113-RP,A-M-0.5,4
GJC-66474-557,03/08/2021,64965-78386-MY,A-D-1,1
IRV-20769-219,15/10/2020,77131-58092-GE,E-M-0.2,3
